Dates,US0001M Index,US0003M Index,BP0003M Index,BP0001M Index,US0006M Index,BP0006M Index
6/15/2007,5.32,5.36,5.85,5.67375,5.40813,6
6/18/2007,5.32,5.36,5.85,5.67688,5.4,5.9975
6/19/2007,5.32,5.36,5.85125,5.67563,5.39813,6.00125
6/20/2007,5.32,5.36,5.89188,5.70688,5.39313,6.035
6/21/2007,5.32,5.36,5.92813,5.75,5.39344,6.0975
6/22/2007,5.32,5.36,5.93938,5.75813,5.39,6.10125
6/25/2007,5.32,5.36,5.94688,5.76875,5.37625,6.09625
6/26/2007,5.32,5.36,5.95,5.77563,5.375,6.09875
6/27/2007,5.32,5.36,5.95688,5.79063,5.375,6.09063
6/28/2007,5.32,5.36,5.97313,5.82,5.38,6.10688
6/29/2007,5.32,5.36,6.00375,5.92125,5.38625,6.12625
7/2/2007,5.32,5.36,6.00063,5.915,5.38,6.13
7/3/2007,5.32,5.36,6.00125,5.91375,5.38,6.13
7/4/2007,5.32,5.36,6,5.90125,5.38063,6.13625
7/5/2007,5.32,5.36,6,5.9,5.38625,6.14063
7/6/2007,5.32,5.36,6.01313,5.9125,5.39063,6.15375
7/9/2007,5.32,5.36,6.0175,5.9125,5.39625,6.155
7/10/2007,5.32,5.36,6.01625,5.90938,5.39469,6.14938
7/11/2007,5.32,5.36,6.01,5.9075,5.38,6.14
7/12/2007,5.32,5.36,6.01013,5.9075,5.386,6.14438
7/13/2007,5.32,5.36,6.01125,5.90625,5.3875,6.14875
7/16/2007,5.32,5.36,6.01,5.90563,5.38656,6.145
7/17/2007,5.32,5.36,6.02875,5.91063,5.38688,6.17063
7/18/2007,5.32,5.36,6.045,5.91125,5.3825,6.185
7/19/2007,5.32,5.36,6.04,5.91,5.38438,6.175
7/20/2007,5.32,5.36,6.03938,5.90875,5.38113,6.17313
7/23/2007,5.32,5.36,6.0375,5.90875,5.37,6.16625
7/24/2007,5.32,5.36,6.04313,5.91063,5.37406,6.18
7/25/2007,5.32,5.36,6.045,5.91188,5.37031,6.17125
7/26/2007,5.32,5.36,6.04063,5.91588,5.36938,6.17
7/27/2007,5.32,5.3575,6.03438,5.91063,5.32688,6.1475
7/30/2007,5.32,5.35625,6.04,5.91063,5.3125,6.14438
7/31/2007,5.32,5.35866,6.04313,5.91375,5.32688,6.15
8/1/2007,5.3275,5.35953,6.04875,5.91063,5.30063,6.14125
8/2/2007,5.33,5.36,6.06188,5.91625,5.31813,6.15375
8/3/2007,5.33,5.36,6.07125,5.915,5.31438,6.16375
8/6/2007,5.33,5.35625,6.09125,5.92938,5.25688,6.16
8/7/2007,5.33,5.36,6.11625,5.93688,5.28,6.185
8/8/2007,5.35,5.38,6.12813,5.94,5.33875,6.2025
8/9/2007,5.54125,5.5,6.18938,6.0975,5.38875,6.26375
8/10/2007,5.61875,5.575,6.28,6.19625,5.40125,6.32375
8/13/2007,5.61125,5.5575,6.38875,6.2775,5.4,6.42625
8/14/2007,5.58875,5.53,6.365,6.25875,5.39875,6.39125
8/15/2007,5.56938,5.52,6.3875,6.2775,5.39125,6.4
8/16/2007,5.5375,5.51,6.6,6.51625,5.37875,6.52875
8/17/2007,5.51,5.5,6.6625,6.55625,5.355,6.54375
8/20/2007,5.50125,5.495,6.64625,6.5475,5.3475,6.5475
8/21/2007,5.5,5.49438,6.61625,6.505,5.32875,6.5425
8/22/2007,5.5,5.49875,6.6175,6.51125,5.37313,6.55
8/23/2007,5.505,5.505,6.61938,6.50563,5.43125,6.5675
8/24/2007,5.5025,5.50563,6.6125,6.50313,5.41125,6.56
8/27/2007,5.5025,5.50563,6.6125,6.50313,5.41125,6.56
8/28/2007,5.5075,5.51,6.60125,6.5,5.4275,6.55125
8/29/2007,5.565,5.54125,6.6075,6.5025,5.4275,6.5525
8/30/2007,5.665,5.58,6.63125,6.535,5.4625,6.57625
8/31/2007,5.72,5.62125,6.6925,6.62,5.535,6.63375
9/3/2007,5.765,5.66875,6.74,6.65625,5.54875,6.6625
9/4/2007,5.7975,5.69813,6.7975,6.67625,5.56375,6.68875
9/5/2007,5.81875,5.72,6.8,6.6725,5.595,6.68875
9/6/2007,5.82,5.72375,6.8775,6.6775,5.5625,6.77125
9/7/2007,5.82375,5.725,6.8875,6.6675,5.5725,6.7825
9/10/2007,5.80625,5.70375,6.89625,6.6725,5.47875,6.785
9/11/2007,5.80313,5.70313,6.90375,6.68125,5.48875,6.79875
9/12/2007,5.8,5.70313,6.9025,6.6825,5.51875,6.7925
9/13/2007,5.7525,5.69438,6.88,6.665,5.50938,6.7675
9/14/2007,5.61375,5.64625,6.82375,6.59875,5.4575,6.71
9/17/2007,5.5025,5.5975,6.75125,6.555,5.42,6.6025
9/18/2007,5.49625,5.5875,6.75,6.54375,5.42,6.60125
9/19/2007,5.14875,5.2375,6.55125,6.445,5.11,6.45125
9/20/2007,5.13625,5.21,6.3875,6.29375,5.06938,6.30875
9/21/2007,5.13125,5.2025,6.365,6.26375,5.095,6.32125
9/24/2007,5.12875,5.2,6.355,6.25,5.10625,6.32
9/25/2007,5.12875,5.2,6.34375,6.2375,5.14125,6.3225
9/26/2007,5.12875,5.19813,6.31625,6.205,5.1425,6.3025
9/27/2007,5.1275,5.23063,6.30625,6.1925,5.14438,6.3
9/28/2007,5.12375,5.22875,6.30375,6.18375,5.1325,6.29125
10/1/2007,5.12063,5.23,6.2775,6.15875,5.14625,6.26125
10/2/2007,5.12625,5.24,6.25875,6.14625,5.1625,6.255
10/3/2007,5.125,5.24375,6.24375,6.1075,5.16625,6.23625
10/4/2007,5.125,5.24375,6.23875,6.08625,5.17813,6.22813
10/5/2007,5.12188,5.24313,6.23688,6.0675,5.175,6.22875
10/8/2007,5.12,5.25313,6.24,6.06063,5.2175,6.2325
10/9/2007,5.11625,5.24875,6.245,6.0725,5.2125,6.24188
10/10/2007,5.11,5.2475,6.26625,6.08125,5.22125,6.265
10/11/2007,5.09125,5.2425,6.28,6.08875,5.205,6.27625
10/12/2007,5.06,5.22375,6.28,6.08813,5.1375,6.27125
10/15/2007,5.045,5.21438,6.29313,6.09063,5.14625,6.29375
10/16/2007,5.035,5.20875,6.29625,6.08688,5.13375,6.28813
10/17/2007,5.02125,5.19875,6.29625,6.08563,5.10625,6.28125
10/18/2007,4.9975,5.18,6.28813,6.07625,5.07875,6.2625
10/19/2007,4.95,5.15125,6.28063,6.06375,5.00563,6.25063
10/22/2007,4.8925,5.0925,6.27563,6.05813,4.925,6.23125
10/23/2007,4.8725,5.08375,6.27938,6.0475,4.93875,6.23875
10/24/2007,4.85625,5.065,6.275,6.04125,4.9,6.235
10/25/2007,4.81875,5.01063,6.27188,6.0375,4.83563,6.23063
10/26/2007,4.7925,4.98375,6.26813,6.03375,4.83188,6.2225
10/29/2007,4.7525,4.96,6.2675,6.03188,4.83125,6.225
10/30/2007,4.71625,4.91125,6.275,6.02875,4.81813,6.23438
10/31/2007,4.70625,4.89375,6.27938,6.02875,4.80625,6.24125
11/1/2007,4.6875,4.8775,6.28375,5.99625,4.84625,6.26125
11/2/2007,4.6775,4.865,6.28063,5.9675,4.79375,6.2525
11/5/2007,4.6675,4.875,6.28125,5.94813,4.81063,6.24875
11/6/2007,4.66688,4.8975,6.28,5.93,4.8525,6.24625
11/7/2007,4.665,4.89625,6.27563,5.92,4.83875,6.22688
11/8/2007,4.66,4.88688,6.26875,5.91563,4.80313,6.21063
11/9/2007,4.65938,4.87938,6.27938,5.92125,4.7625,6.19875
11/12/2007,4.65313,4.87,6.28313,5.92375,4.74375,6.1975
11/13/2007,4.65188,4.86875,6.28813,5.93125,4.7375,6.205
11/14/2007,4.65813,4.8775,6.29875,5.95,4.775,6.20375
11/15/2007,4.68625,4.905,6.3425,5.9575,4.79125,6.19313
11/16/2007,4.74,4.94875,6.39875,5.98875,4.80875,6.2075
11/19/2007,4.7675,4.98188,6.4475,6.01,4.845,6.24625
11/20/2007,4.78,5,6.48625,6.03375,4.85625,6.2575
11/21/2007,4.78313,5.015,6.52,6.04125,4.8525,6.26375
11/22/2007,4.78875,5.03,6.52875,6.045,4.855,6.2625
11/23/2007,4.79313,5.04,6.53438,6.04563,4.85625,6.2625
11/26/2007,4.8,5.05313,6.55375,6.04875,4.89375,6.28125
11/27/2007,4.80875,5.06188,6.56063,6.05375,4.8625,6.28688
11/28/2007,4.82188,5.08125,6.59063,6.06563,4.90625,6.32
11/29/2007,5.225,5.12375,6.6,6.08125,4.9125,6.33313
11/30/2007,5.23625,5.13125,6.60625,6.09125,4.91,6.34
12/3/2007,5.24563,5.14063,6.62,6.715,4.89563,6.34375
12/4/2007,5.25188,5.15,6.64938,6.74875,4.90875,6.35063
12/5/2007,5.25,5.15063,6.65,6.75,4.90375,6.33875
12/6/2007,5.2425,5.14625,6.6425,6.7475,4.90125,6.32375
12/7/2007,5.2375,5.14063,6.60625,6.6575,4.93188,6.34375
12/10/2007,5.23188,5.1325,6.615,6.695,4.9675,6.34938
12/11/2007,5.20375,5.11125,6.625,6.73875,4.95625,6.3525
12/12/2007,5.1025,5.0575,6.62688,6.74625,4.92875,6.35375
12/13/2007,5.0275,4.99063,6.51375,6.60375,4.82875,6.29
12/14/2007,4.99625,4.96625,6.49625,6.5925,4.84875,6.27875
12/17/2007,4.965,4.94125,6.43125,6.54125,4.84875,6.24938
12/18/2007,4.94875,4.92625,6.38625,6.49125,4.825,6.21625
12/19/2007,4.93188,4.91,6.20563,6.2975,4.7775,6.1
12/20/2007,4.89625,4.88375,6.14375,6.21875,4.745,6.03
12/21/2007,4.865,4.8575,6.095,6.14625,4.7275,5.99875
12/24/2007,4.855,4.8425,6.06125,6.0975,4.7175,5.97875
12/25/2007,4.855,4.8425,6.06125,6.0975,4.7175,5.97875
12/26/2007,4.855,4.8425,6.06125,6.0975,4.7175,5.97875
12/27/2007,4.845,4.83,6.04625,6.06125,4.7175,5.97
12/28/2007,4.63125,4.72875,6.0175,6.035,4.64875,5.95125
12/31/2007,4.6,4.7025,5.99375,5.95375,4.59625,5.94
1/1/2008,4.6,4.7025,5.99375,5.95375,4.59625,5.94
1/2/2008,4.57,4.68063,5.89,5.74625,4.56625,5.8575
1/3/2008,4.54,4.64625,5.82625,5.70875,4.47375,5.78625
1/4/2008,4.515,4.62,5.785,5.695,4.4675,5.7275
1/7/2008,4.44125,4.54313,5.765,5.695,4.36375,5.7025
1/8/2008,4.41125,4.505,5.73313,5.675,4.32875,5.675
1/9/2008,4.37063,4.4425,5.68,5.615,4.2625,5.60625
1/10/2008,4.31938,4.37688,5.6325,5.545,4.19375,5.57125
1/11/2008,4.23625,4.2575,5.68125,5.69875,4.08125,5.605
1/14/2008,4.08125,4.055,5.6725,5.6875,3.85375,5.57375
1/15/2008,4.0225,3.9975,5.66688,5.68,3.8275,5.56875
1/16/2008,3.98938,3.95125,5.615,5.64625,3.79375,5.52
1/17/2008,3.95875,3.92625,5.60375,5.625,3.81125,5.5275
1/18/2008,3.93438,3.89375,5.59063,5.5975,3.75375,5.52375
1/21/2008,3.9025,3.8475,5.5725,5.57875,3.67438,5.50375
1/22/2008,3.77375,3.7175,5.5275,5.52875,3.49,5.42875
1/23/2008,3.37625,3.33125,5.48375,5.4975,3.16375,5.40375
1/24/2008,3.285,3.24375,5.53,5.5225,3.15,5.44875
1/25/2008,3.3125,3.30625,5.5775,5.555,3.3,5.54375
1/28/2008,3.28125,3.25125,5.58375,5.55625,3.18375,5.5425
1/29/2008,3.27125,3.24375,5.59125,5.57625,3.18188,5.55
1/30/2008,3.26375,3.23938,5.59,5.5725,3.18625,5.55
1/31/2008,3.14375,3.11188,5.58,5.5675,3.04125,5.53
2/1/2008,3.14125,3.095,5.55875,5.54,3.01625,5.505
2/4/2008,3.18125,3.145,5.5775,5.545,3.0975,5.52375
2/5/2008,3.21813,3.16188,5.58,5.535,3.11125,5.525
2/6/2008,3.1925,3.1275,5.58875,5.52875,3.0025,5.52125
2/7/2008,3.165,3.09625,5.58438,5.50125,2.9775,5.52
2/8/2008,3.15375,3.08813,5.6025,5.51125,2.99125,5.53375
2/11/2008,3.13875,3.07,5.61875,5.53625,2.9625,5.5575
2/12/2008,3.1275,3.0675,5.6325,5.545,2.95875,5.57
2/13/2008,3.12125,3.065,5.63875,5.55,2.95438,5.58625
2/14/2008,3.11625,3.065,5.65,5.55,2.96125,5.59625
2/15/2008,3.11875,3.07,5.65125,5.54625,2.96938,5.59375
2/18/2008,3.11375,3.07,5.65063,5.54813,2.98,5.59813
2/19/2008,3.11063,3.07,5.65188,5.55,2.98,5.59875
2/20/2008,3.1175,3.07813,5.6525,5.55,3.01938,5.6
2/21/2008,3.135,3.0925,5.66375,5.5525,3.07063,5.625
2/22/2008,3.12,3.08,5.675,5.555,2.99938,5.63875
2/25/2008,3.12375,3.08938,5.67813,5.5575,3.05625,5.64263
2/26/2008,3.125,3.09,5.68125,5.56,3.0575,5.645
2/27/2008,3.12188,3.085,5.7,5.57313,3.01688,5.66125
2/28/2008,3.11938,3.07563,5.7075,5.58,2.96875,5.67
2/29/2008,3.11063,3.0575,5.73875,5.58875,2.93125,5.695
3/3/2008,3.08625,3.01438,5.75625,5.60875,2.8625,5.71625
3/4/2008,3.08,3.00813,5.76813,5.6275,2.87688,5.73875
3/5/2008,3.075,3,5.77438,5.62875,2.8925,5.74625
3/6/2008,3.05813,2.99,5.77,5.62125,2.8925,5.74375
3/7/2008,3,2.93875,5.7775,5.625,2.78438,5.75125
3/10/2008,2.935,2.90125,5.78438,5.63813,2.78125,5.75625
3/11/2008,2.89,2.8675,5.79188,5.6525,2.74,5.76125
3/12/2008,2.86125,2.85,5.8,5.66,2.7875,5.77375
3/13/2008,2.8175,2.8,5.84375,5.675,2.69938,5.8125
3/14/2008,2.775,2.76375,5.93188,5.7,2.67125,5.8975
3/17/2008,2.55875,2.57875,5.95875,5.71875,2.36625,5.91375
3/18/2008,2.53563,2.54188,5.9725,5.745,2.3825,5.9325
3/19/2008,2.59875,2.59875,5.98,5.75063,2.4975,5.94563
3/20/2008,2.60625,2.60625,5.9875,5.75125,2.53938,5.95625
3/21/2008,2.60625,2.60625,5.9875,5.75125,2.53938,5.95625
3/24/2008,2.60625,2.60625,5.9875,5.75125,2.53938,5.95625
3/25/2008,2.65375,2.655,5.995,5.77375,2.63375,5.9675
3/26/2008,2.6775,2.67125,6,5.78125,2.63188,5.97
3/27/2008,2.70375,2.69625,6.00375,5.78438,2.63,5.9725
3/28/2008,2.70875,2.6975,6.00625,5.78875,2.6325,5.97563
3/31/2008,2.70313,2.68813,6.00813,5.78688,2.61438,5.975
4/1/2008,2.7,2.68375,6.005,5.77875,2.61625,5.975
4/2/2008,2.71,2.7,6.00375,5.77625,2.67,5.975
4/3/2008,2.74125,2.7275,6.00188,5.77188,2.72,5.9725
4/4/2008,2.73875,2.7275,5.98125,5.7325,2.72,5.95375
4/7/2008,2.72438,2.71,5.9475,5.6625,2.68,5.9175
4/8/2008,2.72156,2.71,5.93,5.61375,2.68,5.89625
4/9/2008,2.72688,2.71563,5.9275,5.5925,2.69875,5.89625
4/10/2008,2.7175,2.71,5.92375,5.5525,2.68375,5.89125
4/11/2008,2.71594,2.71313,5.9275,5.5225,2.71125,5.8975
4/14/2008,2.71313,2.70875,5.93,5.52625,2.68688,5.89688
4/15/2008,2.71625,2.71594,5.92938,5.52563,2.71688,5.895
4/16/2008,2.73219,2.73375,5.92438,5.51563,2.75875,5.895
4/17/2008,2.8,2.8175,5.90625,5.5,2.88188,5.88375
4/18/2008,2.87375,2.9075,5.89375,5.4925,3.01875,5.875
4/21/2008,2.8975,2.92,5.885,5.49,3.02125,5.87125
4/22/2008,2.895,2.92,5.88375,5.49,3.0375,5.87938
4/23/2008,2.895,2.92,5.88563,5.4875,3.04625,5.88
4/24/2008,2.88625,2.90688,5.87938,5.48438,3.02813,5.87938
4/25/2008,2.88125,2.9125,5.8775,5.48563,3.08,5.8825
4/28/2008,2.8625,2.89938,5.87125,5.48563,3.04188,5.87063
4/29/2008,2.8275,2.87281,5.86063,5.47938,2.98625,5.85875
4/30/2008,2.8025,2.85,5.83875,5.46813,2.965,5.83813
5/1/2008,2.72375,2.78438,5.8275,5.46438,2.8825,5.83
5/2/2008,2.6975,2.77,5.815,5.45625,2.87375,5.81875
5/5/2008,2.6975,2.77,5.815,5.45625,2.87375,5.81875
5/6/2008,2.67375,2.7575,5.80563,5.45,2.87625,5.80625
5/7/2008,2.62125,2.73438,5.79313,5.44313,2.84875,5.79938
5/8/2008,2.59,2.71563,5.78438,5.43063,2.82,5.79125
5/9/2008,2.55,2.685,5.76688,5.42875,2.78,5.77938
5/12/2008,2.52938,2.67813,5.76063,5.4275,2.80438,5.7775
5/13/2008,2.51438,2.67563,5.77313,5.4325,2.8275,5.79938
5/14/2008,2.505,2.72,5.7975,5.44875,2.93875,5.83
5/15/2008,2.4975,2.71875,5.84,5.45875,2.94125,5.89625
5/16/2008,2.47875,2.695,5.84875,5.45813,2.88625,5.90625
5/19/2008,2.45125,2.6775,5.8475,5.4575,2.845,5.90813
5/20/2008,2.43,2.6575,5.84688,5.45875,2.80063,5.90625
5/21/2008,2.40438,2.63813,5.84688,5.46,2.78375,5.91188
5/22/2008,2.3925,2.63813,5.84625,5.45625,2.80875,5.91875
5/23/2008,2.3825,2.64563,5.86125,5.45813,2.84875,5.95625
5/26/2008,2.3825,2.64563,5.86125,5.45813,2.84875,5.95625
5/27/2008,2.37875,2.64438,5.85813,5.45688,2.84938,5.95875
5/28/2008,2.38125,2.64938,5.85813,5.455,2.85875,5.96063
5/29/2008,2.45938,2.68188,5.86,5.45813,2.9275,5.9725
5/30/2008,2.4575,2.68063,5.86688,5.46,2.91063,5.98438
6/2/2008,2.45563,2.67625,5.86813,5.49125,2.89688,5.97875
6/3/2008,2.45125,2.67313,5.86563,5.49313,2.88375,5.97438
6/4/2008,2.45,2.67188,5.86563,5.495,2.89125,5.9725
6/5/2008,2.44813,2.67688,5.86313,5.48938,2.91875,5.97125
6/6/2008,2.44938,2.69563,5.885,5.495,2.96938,6.04
6/9/2008,2.44813,2.69125,5.91125,5.49875,2.9575,6.10125
6/10/2008,2.475,2.78625,5.95,5.5075,3.17,6.20125
6/11/2008,2.47688,2.78813,5.9475,5.50563,3.15375,6.16875
6/12/2008,2.47125,2.77625,5.95,5.50563,3.13313,6.17375
6/13/2008,2.48188,2.81375,5.95375,5.50938,3.255,6.19
6/16/2008,2.48125,2.8125,5.955,5.51,3.24063,6.19125
6/17/2008,2.4825,2.80875,5.9475,5.50875,3.215,6.165
6/18/2008,2.48188,2.8025,5.94688,5.5075,3.19375,6.16563
6/19/2008,2.48125,2.80125,5.9575,5.5075,3.18188,6.20875
6/20/2008,2.48125,2.80188,5.9575,5.51,3.18,6.21125
6/23/2008,2.4825,2.80438,5.95188,5.50625,3.18,6.19938
6/24/2008,2.48188,2.80938,5.9525,5.50563,3.18563,6.19625
6/25/2008,2.4825,2.80813,5.95188,5.50188,3.17125,6.19188
6/26/2008,2.4825,2.80063,5.94625,5.50125,3.13375,6.16813
6/27/2008,2.47063,2.79125,5.945,5.50125,3.15375,6.15563
6/30/2008,2.4625,2.78313,5.94625,5.50375,3.10875,6.15813
7/1/2008,2.46125,2.7875,5.94,5.49375,3.1225,6.155
7/2/2008,2.4625,2.79125,5.93188,5.48625,3.13375,6.15
7/3/2008,2.46,2.79125,5.9125,5.47,3.13,6.14
7/4/2008,2.46125,2.78938,5.89125,5.46188,3.11313,6.10375
7/7/2008,2.46125,2.79125,5.87875,5.455,3.11563,6.08438
7/8/2008,2.45875,2.79,5.85938,5.45063,3.0975,6.05875
7/9/2008,2.45875,2.79188,5.85,5.4475,3.11313,6.055
7/10/2008,2.45625,2.78813,5.84063,5.43875,3.09375,6.04
7/11/2008,2.4575,2.79063,5.83375,5.43,3.12125,6.035
7/14/2008,2.46,2.79063,5.82625,5.42375,3.1225,6.03438
7/15/2008,2.45813,2.78938,5.81938,5.41875,3.0925,6.02
7/16/2008,2.45625,2.785,5.81125,5.41,3.07125,6.00938
7/17/2008,2.45813,2.78625,5.8075,5.40625,3.08438,6.00688
7/18/2008,2.45938,2.79063,5.805,5.405,3.1,6.01
7/21/2008,2.46063,2.79938,5.79938,5.40188,3.14813,5.99875
7/22/2008,2.46188,2.79625,5.79688,5.39375,3.13938,5.99438
7/23/2008,2.46125,2.8,5.7975,5.39438,3.17125,5.9975
7/24/2008,2.46,2.795,5.79625,5.39625,3.15688,5.99125
7/25/2008,2.4575,2.79313,5.79563,5.39375,3.11188,5.99063
7/28/2008,2.4625,2.79625,5.79063,5.39188,3.135,5.99125
7/29/2008,2.46313,2.79875,5.78938,5.38938,3.11625,5.99125
7/30/2008,2.46375,2.80063,5.78438,5.38625,3.125,5.98375
7/31/2008,2.46125,2.79125,5.78313,5.385,3.08375,5.98
8/1/2008,2.46,2.79438,5.78,5.38188,3.075,5.98
8/4/2008,2.46125,2.79813,5.77875,5.3825,3.09063,5.97875
8/5/2008,2.4625,2.80188,5.7775,5.38125,3.11375,5.97313
8/6/2008,2.46188,2.8025,5.7775,5.38125,3.10125,5.9725
8/7/2008,2.46313,2.8025,5.77625,5.38,3.1025,5.97375
8/8/2008,2.46063,2.80375,5.775,5.38,3.09125,5.97438
8/11/2008,2.46375,2.80375,5.77875,5.3825,3.09375,5.97688
8/12/2008,2.46375,2.80438,5.77813,5.37875,3.10313,5.97688
8/13/2008,2.46688,2.80438,5.76813,5.37563,3.095,5.95375
8/14/2008,2.46563,2.80688,5.76063,5.37125,3.10375,5.935
8/15/2008,2.46563,2.80875,5.76188,5.36875,3.11813,5.93
8/18/2008,2.47063,2.81,5.7625,5.36625,3.13625,5.9275
8/19/2008,2.47125,2.81125,5.76063,5.36688,3.13375,5.92188
8/20/2008,2.47188,2.81188,5.76063,5.36563,3.12375,5.92125
8/21/2008,2.47188,2.81063,5.76,5.36438,3.1025,5.92375
8/22/2008,2.47188,2.81,5.75875,5.36563,3.11375,5.92063
8/25/2008,2.47188,2.81,5.75875,5.36563,3.11375,5.92063
8/26/2008,2.47,2.80938,5.75438,5.36313,3.11625,5.91375
8/27/2008,2.46875,2.81,5.75438,5.36125,3.1175,5.9125
8/28/2008,2.48625,2.81,5.75438,5.35938,3.115,5.91
8/29/2008,2.48563,2.81063,5.75313,5.36,3.1175,5.91188
9/1/2008,2.48563,2.81,5.74875,5.36125,3.1125,5.8925
9/2/2008,2.48563,2.81313,5.74638,5.36125,3.11938,5.8875
9/3/2008,2.4875,2.81375,5.74388,5.36125,3.10875,5.8775
9/4/2008,2.48688,2.815,5.74075,5.36125,3.11313,5.87
9/5/2008,2.48688,2.81438,5.73888,5.35625,3.1025,5.8675
9/8/2008,2.48813,2.81688,5.737,5.36,3.1225,5.86938
9/9/2008,2.48875,2.81813,5.72688,5.35813,3.09688,5.8625
9/10/2008,2.48688,2.81875,5.71688,5.35688,3.0875,5.855
9/11/2008,2.4875,2.81875,5.7075,5.35563,3.08438,5.85
9/12/2008,2.48813,2.81875,5.70375,5.35563,3.08938,5.84938
9/15/2008,2.49688,2.81625,5.715,5.38125,3.00125,5.85375
9/16/2008,2.7475,2.87625,5.79125,5.50125,3.01625,5.89
9/17/2008,3.03,3.0625,5.87125,5.585,3.2525,6.02
9/18/2008,3.1875,3.20375,5.9775,5.77,3.385,6.12125
9/19/2008,3.19,3.21,6,5.78875,3.4575,6.1475
9/22/2008,3.17625,3.1975,6.01,5.7975,3.42875,6.15875
9/23/2008,3.20688,3.21125,6.065,5.8375,3.465,6.19625
9/24/2008,3.42875,3.47625,6.2,5.91,3.70125,6.32125
9/25/2008,3.70875,3.76875,6.27625,5.9875,3.975,6.375
9/26/2008,3.70375,3.76188,6.255,5.97,3.87625,6.3575
9/29/2008,3.72,3.8825,6.26125,6.01,3.83375,6.36875
9/30/2008,3.92625,4.0525,6.3,6.075,3.98125,6.40125
10/1/2008,4.0025,4.15,6.3075,6.0775,4.0375,6.3975
10/2/2008,4.045,4.2075,6.2775,6.06875,4.0525,6.37
10/3/2008,4.11,4.33375,6.27,6.07125,4.13125,6.36875
10/6/2008,4.0925,4.28875,6.2675,6.06875,4.0525,6.3575
10/7/2008,4.14,4.32,6.27875,6.08125,4.01625,6.375
10/8/2008,4.29375,4.52375,6.27125,6.075,4.1075,6.375
10/9/2008,4.5125,4.75,6.28125,6.08688,4.375,6.3775
10/10/2008,4.5875,4.81875,6.285,6.08875,4.39375,6.38
10/13/2008,4.56,4.7525,6.26875,6.07875,4.37625,6.37125
10/14/2008,4.46875,4.635,6.24875,6.05875,4.255,6.35625
10/15/2008,4.35875,4.55,6.21,6.03438,4.22125,6.34063
10/16/2008,4.2775,4.5025,6.1825,6.00375,4.17875,6.3125
10/17/2008,4.18125,4.41875,6.16,5.98375,4.13,6.28
10/20/2008,3.75125,4.05875,6.11625,5.9475,3.82875,6.2325
10/21/2008,3.5275,3.83375,6.085,5.89375,3.7,6.19875
10/22/2008,3.275,3.54125,6.03875,5.845,3.4825,6.1475
10/23/2008,3.25875,3.535,6.005,5.81125,3.53,6.125
10/24/2008,3.24,3.51625,5.98,5.785,3.5275,6.105
10/27/2008,3.21875,3.5075,5.95375,5.75625,3.5125,6.07688
10/28/2008,3.17125,3.465,5.9375,5.7425,3.48,6.055
10/29/2008,3.1175,3.42,5.91125,5.71625,3.4275,6.03125
10/30/2008,2.85,3.1925,5.8825,5.685,3.265,5.9925
10/31/2008,2.58125,3.02625,5.84125,5.655,3.12125,5.95
11/3/2008,2.3575,2.85875,5.77625,5.58,3.085,5.89125
11/4/2008,2.1775,2.70625,5.7275,5.515,2.96875,5.84375
11/5/2008,1.95625,2.50625,5.68,5.43875,2.82375,5.78875
11/6/2008,1.7675,2.3875,5.56125,5.27875,2.69875,5.67375
11/7/2008,1.6225,2.29,4.49625,4.08125,2.63875,4.5975
11/10/2008,1.53875,2.235,4.42125,3.98125,2.62125,4.52438
11/11/2008,1.4775,2.175,4.375,3.91875,2.545,4.47563
11/12/2008,1.40875,2.1325,4.31,3.82125,2.525,4.41
11/13/2008,1.4225,2.14875,4.2025,3.72375,2.595,4.31125
11/14/2008,1.4775,2.23625,4.17625,3.67125,2.71375,4.29125
11/17/2008,1.47375,2.23875,4.14875,3.6175,2.71375,4.26
11/18/2008,1.4525,2.2175,4.11875,3.56625,2.63125,4.23375
11/19/2008,1.41375,2.1725,4.0975,3.51375,2.58375,4.19625
11/20/2008,1.39875,2.15313,4.06875,3.4725,2.54375,4.17
11/21/2008,1.395,2.1575,4.03813,3.43,2.56875,4.14875
11/24/2008,1.41125,2.16875,3.9875,3.3625,2.575,4.11375
11/25/2008,1.43625,2.19625,3.96375,3.335,2.62125,4.0975
11/26/2008,1.43125,2.18125,3.94625,3.30125,2.54375,4.0775
11/27/2008,1.9,2.2025,3.93125,3.2875,2.5675,4.06125
11/28/2008,1.90125,2.21688,3.91,3.2625,2.59125,4.0475
12/1/2008,1.91125,2.22,3.88125,3.35125,2.60625,4.01625
12/2/2008,1.89875,2.21,3.84125,3.30625,2.56875,3.9875
12/3/2008,1.89,2.20125,3.79125,3.23875,2.55625,3.93875
12/4/2008,1.87625,2.1925,3.71875,3.1,2.52,3.85375
12/5/2008,1.8675,2.18563,3.3775,2.665,2.55125,3.54
12/8/2008,1.825,2.18938,3.315,2.61125,2.60063,3.485
12/9/2008,1.635,2.16375,3.28125,2.58125,2.525,3.44875
12/10/2008,1.43875,2.09875,3.24813,2.53625,2.4375,3.41625
12/11/2008,1.195,1.99625,3.21875,2.51125,2.3225,3.38375
12/12/2008,1.04,1.92125,3.18563,2.49625,2.22,3.35
12/15/2008,0.96125,1.87125,3.1325,2.45688,2.21625,3.31125
12/16/2008,0.88375,1.8475,3.1075,2.43,2.1675,3.29125
